"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Carter, Chris",474892,2016,644,32,11.8,".346",".368",36.3,17.6,46.2,"103.546610229","96.086521862",38.4,43.7
"Van Slyke, Scott",475100,2016,113,21.2,4.4,".267",".348",36.7,7.6,35.4,"98.136042564","93.218961169",25.1,47.6
"Alonso, Yonder",475174,2016,532,13.9,8.5,".299",".316",33.3,4.1,37.4,"99.474821244","93.843411119",17.6,46.4
"Wood, Travis",475243,2016,12,41.7,8.3,".204",".248",50,0,16.7,"93.216396667","91.376738333",38.1,43.8
"Flaherty, Ryan",475247,2016,176,27.3,9.7,".269",".263",26.1,5.4,35.1,"99.75195","93.983624444",23.5,44.3
"Smoak, Justin",475253,2016,341,32.8,11.7,".309",".328",40.6,11.8,42.2,"100.716488172","94.768571892",29.6,45.2
"Phelps, David",475479,2016,13,23.1,0,".160",".195",20,0,0,"84.3564325","88.121445714",17.4,47.9
"Zimmerman, Ryan",475582,2016,467,22.3,6.2,".277",".316",28.9,7,45.6,"103.047015063","96.132440878",24,43.7
"Hellickson, Jeremy",476451,2016,66,36.4,6.1,".190",".182",18.4,0,2.6,"89.429370714","89.258648571",21.4,44.2
"Lowrie, Jed",476704,2016,369,17.6,7,".282",".282",38.3,0.7,24.5,"94.918256815","91.463030926",17.9,46.3
"Álvarez, Pedro",476883,2016,376,25.8,9.8,".349",".355",31.4,12.8,49.2,"104.546137731","96.711942152",32,45.9
"Niese, Jonathon",477003,2016,34,41.2,5.9,".137",".107",11.1,0,27.8,"93.35234375","91.371150667",17.5,37.7
"Kershaw, Clayton",477132,2016,50,24,2,".172",".172",18.9,0,21.6,"93.641199412","90.904095882",22.6,45.2
"Wallace, Brett",477165,2016,256,32.4,11.3,".280",".297",30.4,8.9,35.6,"99.783123529","93.936652",34,41.4
"Davis, Ike",477195,2016,15,33.3,6.7,".222",".216",22.2,0,33.3,"96.25822","92.5879",33.3,58.8
"Carrera, Ezequiel",485567,2016,310,22.6,8.7,".301",".284",24.9,3.8,32.1,"97.911975269","92.958758548",23.1,43.9
"Avila, Alex",488671,2016,209,37.3,18.2,".329",".319",38,8.7,40.2,"99.905218261","94.330627717",38.4,36.8
"Barnes, Brandon",488681,2016,109,27.5,2.8,".247",".293",29.3,8,26.7,"97.163517879","92.702658462",29.5,56.4
"Bourjos, Peter",488721,2016,383,23.8,4.4,".291",".260",26.2,2.6,32.8,"98.424584766","93.25725851",28.5,54.2
"Brantley Jr., Michael",488726,2016,43,14,7,".238",".245",35.3,0,29.4,"95.816586471","92.108795",10.4,45.3
"Cashner, Andrew",488768,2016,40,32.5,7.5,".198",".164",8.3,0,8.3,"87.766654286","90.087587692",24.7,51.8
"Castro, Jason",488771,2016,376,32.7,12,".301",".315",34.3,9.7,40.1,"99.905743762","94.269629604",31.6,43.9
"d'Arnaud, Chase",488818,2016,262,19.1,8.8,".287",".276",37.1,0.5,22,"94.623888111","91.413787654",22.3,44.1
"Escobar, Yunel",488862,2016,567,11.8,7.1,".327",".316",27.8,2.8,36.1,"98.884000405","93.515528397",16.7,48.7
"Gosewisch, Tuffy",488912,2016,99,22.2,7.1,".228",".248",24.6,2.9,26.1,"95.854799706","91.985350294",20.1,46.3
"Miley, Wade",489119,2016,12,16.7,0,".160",".122",10,0,20,"93.286306","90.936836667",4.3,46
"Morrison, Logan",489149,2016,398,22.4,9.3,".318",".338",32,7.5,41.7,"101.631449697","95.050930837",24.4,46.6
"Recker, Anthony",489232,2016,112,19.6,14.3,".361",".432",41.7,13.9,47.2,"101.903732571","95.630020145",27.5,36.2
"Rosales, Adam",489267,2016,248,35.5,11.7,".340",".300",36.2,11.5,39.2,"99.589125385","93.852097385",35.7,42.7
"Scruggs, Xavier",489305,2016,69,29,7.2,".269",".285",35.7,4.8,45.2,"101.233089","94.865147179",29.5,41.3
"Thole, Josh",489365,2016,136,20.6,9.6,".220",".258",36.2,2.1,23.4,"94.738927556","91.433828333",17.5,44.1
"Garza, Matt",490063,2016,33,51.5,6.1,".075",".094",7.1,0,7.1,"88.554354","90.137404",46.4,59
"Hernández, Gorkys",491676,2016,57,19.3,5.3,".324",".336",39.5,4.7,46.5,"99.364995","94.637334359",24.5,49.3
"Sucre, Jesús",491696,2016,29,17.2,6.9,".525",".415",45,10,40,"98.615735","93.7185145",27.3,40.7
"Graterol, Juan",492802,2016,15,20,0,".303",".197",25,0,25,"95.398946667","92.120276364",16.1,57.4
"Martinez, Michael",492841,2016,106,21.7,3.8,".252",".222",29.1,1.3,19,"94.260827297","91.361504384",24.1,56.9
"Aoki, Norichika",493114,2016,466,9.7,7.3,".325",".279",23.5,0.8,24.9,"95.31977","91.694337042",12.6,47.9
"Kawasaki, Munenori",493128,2016,26,19.2,15.4,".398",".337",25,0,18.8,"94.264694","91.272712",21.4,39.3
"Lee, Dae-Ho",493193,2016,317,23.3,6.3,".318",".321",36.2,7.8,36.7,"98.528471776","93.295797056",23.5,47.3
"Cespedes, Yoenis",493316,2016,543,19.9,9.4,".369",".374",32.9,9.8,47.5,"102.453598777","95.709704587",24.7,47
"Gurriel Jr., Yuli",493329,2016,137,8.8,3.6,".292",".299",28.6,3.4,36.1,"97.91936322","93.054837966",18.5,55.5
"Olivera, Héctor",493343,2016,21,23.8,4.8,".218",".178",20,0,26.7,"97.0666925","93.05893",20.6,48.6
"Ramirez, Alexei",493351,2016,506,12.5,4.2,".264",".256",30.9,0.5,23.9,"94.51692267","91.334103114",16.6,48.6
"Campbell, Eric",493472,2016,88,27.3,11.4,".237",".266",34.6,1.9,32.7,"97.7101008","93.0103296",25.3,41.8
"Beckham, Gordon",493596,2016,279,18.6,9.3,".281",".296",31,4.1,32,"97.663396289","92.927516684",20.8,42.9
"Colabello, Chris",499624,2016,32,28.1,6.3,".121",".206",20,0,20,"96.12406","92.06203",31.7,48.4
"Solarte, Yangervis",500208,2016,443,14.2,6.8,".346",".299",27.5,3.8,33.3,"97.941823669","92.977546065",17,50.5
"Rojas, Miguel",500743,2016,214,12.6,5.1,".265",".248",26.9,0.6,21.1,"94.6221695","91.370713188",16.4,49.5
"Escobar, Eduardo",500871,2016,377,19.1,5.6,".269",".288",32.5,3.2,24.4,"95.888192059","91.964374265",19.4,50.2
"Martínez, José A.",500874,2016,18,5.6,11.1,".439",".442",33.3,0,26.7,"98.13473","93.073838571",8.3,49.3
"Adrianza, Ehire",501303,2016,71,18.3,2.8,".297",".228",22.2,0,14.8,"93.4963525","90.864579167",17.7,50.8
"Lagares, Juan",501571,2016,160,16.9,6.9,".294",".305",35,4.2,30,"97.539315","92.811992087",21.1,44.1
"Almonte, Abraham",501659,2016,194,21.6,4.1,".294",".277",29.4,5.6,39.2,"99.741418571","93.977679137",25.2,52
"Kalish, Ryan",501888,2016,10,0,10,".352",".428",37.5,0,37.5,"98.4776175","93.98721",9.5,50
"Freese, David",501896,2016,492,28.9,9.1,".334",".324",31.2,8.1,48.5,"101.73211007","95.37298412",27.8,44.4
"Davis, Khris",501981,2016,610,27.2,6.9,".349",".369",31.5,17,48.2,"103.007386943","95.874376839",33.9,51.9
"Hunter, Cedric",501986,2016,36,16.7,5.6,".143",".215",14.3,3.6,25,"93.832016154","90.943929231",14.5,54.8
"Norris, Bud",502032,2016,38,18.4,7.9,".282",".305",25.9,0,11.1,"92.280486667","91.036642353",18.3,51.3
"Burriss, Emmanuel",502034,2016,50,20,4,".169",".245",22.2,0,22.2,"94.11705","91.207632121",28.1,54.9
"Locke, Jeff",502046,2016,39,43.6,2.6,".127",".086",4.8,0,0,"83.26052625","88.704216",31.3,30.4
"Pham, Tommy",502054,2016,183,38.8,10.9,".330",".331",36,15.7,49.4,"102.538781591","95.820674205",36.4,41.6
"Chisenhall, Lonnie",502082,2016,418,16.7,5.5,".327",".292",33.2,2.8,24.8,"96.412980449","92.206836827",17.4,56.7
"Presley, Alex",502100,2016,134,18.7,8.2,".247",".276",29.9,4.1,23.7,"94.419223333","91.308252842",20.8,45.9
"Martinez, J.D.",502110,2016,517,24.8,9.5,".384",".397",38,14.2,47.2,"102.304141488","95.653218448",29.3,52.4
"Valencia, Danny",502143,2016,517,22.2,7.9,".342",".348",35.2,7.8,41.1,"101.449815843","94.886325211",28.2,44.1
"Clevenger, Steve",502182,2016,76,18.4,10.5,".275",".300",31.5,1.9,33.3,"97.076960769","92.890910588",18.3,39.6
"Samardzija, Jeff",502188,2016,69,40.6,1.4,".169",".164",35,5,35,"97.916071667","93.133979714",44.4,61.3
"Leake, Mike",502190,2016,55,34.5,5.5,".165",".219",39.4,3,27.3,"95.280294667","91.77263931",36.4,52.6
"Green, Grant",502205,2016,50,16,6,".290",".308",35.9,7.7,28.2,"95.955823","92.235874615",17,55.2
"Reddick, Josh",502210,2016,438,12.8,8.9,".324",".327",31.8,3.5,32.7,"97.943026506","93.021575317",15.9,44
"Gentry, Craig",502226,2016,39,15.4,7.7,".199",".229",20.7,0,10.3,"92.002310714","90.271529286",23.9,44.9
"Cahill, Trevor",502239,2016,11,36.4,9.1,".174",".157",16.7,0,0,"78.410885","88",20,47.6
"Gillespie, Cole",502261,2016,55,25.5,5.5,".274",".266",44.7,5.3,42.1,"98.598574737","93.922227568",28,42
"Freeman, Mike",502273,2016,24,29.2,8.3,".256",".290",33.3,6.7,6.7,"87.46186375","89.489982",22.4,48.5
"Ladendorf, Tyler",502285,2016,50,26,2,".086",".136",25,0,13.9,"93.387244118","90.778362424",20.5,44.1
"Heisey, Chris",502317,2016,155,28.4,8.4,".315",".291",31.3,9.4,27.1,"97.595055682","92.819120909",28.6,41.8
"Dyson, Jarrod",502481,2016,337,11.6,7.7,".316",".290",26.8,0.4,21.9,"95.156096942","91.710174481",13.5,45.9
"Murphy, Daniel",502517,2016,582,9.8,6,".408",".395",36.3,8.5,41.5,"100.212879325","94.415590485",12,46
"O'Malley, Shawn",502523,2016,232,25.4,7.8,".276",".245",26.3,0.7,15.1,"92.973994925","90.567110597",20.5,46.4
"Buss, Nick",502544,2016,90,26.7,6.7,".254",".256",38.3,3.3,20,"94.405101724","91.310155263",21.4,53.2
"Schafer, Logan",502582,2016,74,21.6,10.8,".300",".286",29.2,2.1,22.9,"94.544607727","91.283592955",27.6,45.7
"Anderson, Chase",502624,2016,52,51.9,1.9,".105",".108",13,0,26.1,"98.922335","93.966508125",31.5,59.3
"Goldschmidt, Paul",502671,2016,704,21.3,15.6,".382",".365",33,7.8,42.6,"101.29233537","94.885125731",22.9,38.4
"Figueroa, Cole",502676,2016,27,7.4,3.7,".156",".215",33.3,0,12.5,"89.196734167","89.709110435",9.3,50
"Lalli, Blake",503351,2016,13,23.1,0,".163",".261",30,0,60,"101.400902","96.053012",16,61
"Beresford, James",503437,2016,24,25,4.2,".237",".175",17.6,0,5.9,"88.40237375","89.621364375",10.4,57.1
"De La Cruz, Joel",503444,2016,18,44.4,0,".165",".129",20,0,20,"94.167165","91.597364286",53.1,54.2
"Peralta, Wily",503449,2016,41,36.6,0,".147",".245",30.8,7.7,26.9,"97.577499091","93.090257143",29.7,53.2
"Gonzalez, Marwin",503556,2016,518,22.8,4.2,".298",".288",30.3,5.4,35.9,"99.872519123","94.084600029",25.7,49.2
"Nicasio, Juan",504379,2016,20,35,0,".139",".131",15.4,0,15.4,"95.204852","91.777723",31.7,56.2
"Amarista, Alexi",506560,2016,150,17.3,5.3,".248",".266",29.3,0.9,24.1,"94.871743333","91.44196693",16.6,45.6
"León, Sandy",506702,2016,283,23.3,8.1,".362",".296",38.5,4.2,26.7,"97.098752283","92.550032554",19.3,43.6
"Peña, Francisco",506747,2016,43,32.6,4.7,".227",".182",18.5,3.7,29.6,"97.314160833","92.71132375",32.9,53.7
"Cardullo, Stephen",506924,2016,59,20.3,5.1,".282",".269",29.5,2.3,31.8,"97.03296","92.55355381",23.6,57.4
"Altuve, Jose",514888,2016,717,9.8,8.4,".391",".385",39.3,6.9,36.4,"98.15027078","93.138465364",15.3,48.6
"Tejada, Rubén",514913,2016,78,16.7,9,".221",".258",31.6,0,21.1,"94.809738148","91.469111887",21.4,52.2
"Hernández, César",514917,2016,622,18.6,10.6,".335",".312",29.9,1.8,29.2,"96.866862696","92.504901204",20.2,45.2
"Segura, Jean",516416,2016,694,14.6,5.6,".371",".339",31,5.9,33.8,"98.450899387","93.352097165",17,46.9
"Castro, Starlin",516770,2016,610,19.3,3.9,".313",".308",32.3,5.4,34.2,"98.830703261","93.46552573",23.3,51.6
"Marte, Starling",516782,2016,529,19.7,4.3,".351",".332",35.8,5.4,37,"99.619785348","93.866708177",25.6,54.2
"Lake, Junior",516809,2016,39,28.2,10.3,".286",".349",41.7,8.3,37.5,"100.870230833","94.435115417",32.1,48.1
"Sánchez, Héctor",516949,2016,54,18.5,7.4,".346",".368",33.3,7.7,30.8,"97.3490545","92.904111026",23.9,55.2
"Pirela, José",517369,2016,41,22,2.4,".167",".230",19.4,0,32.3,"99.462584667","93.731292333",21.5,42.5
"Paredes, Jimmy",517370,2016,167,28.7,4.2,".266",".279",24.1,9.8,37.5,"99.532139636","93.971172294",34.9,56.6
"Bettis, Chad",518452,2016,58,36.2,6.9,".085",".138",6.1,0,6.1,"89.706394167","89.27856125",26.9,41.9
"Blash, Jabari",518466,2016,84,40.5,13.1,".282",".264",29.7,10.8,27,"96.833402105","92.660528649",40.1,44.6
"Brentz, Bryce",518490,2016,64,26.6,4.7,".301",".221",22.7,2.3,31.8,"99.778334762","93.929869286",24.5,44.7
"Bumgarner, Madison",518516,2016,97,44.3,10.3,".274",".229",34.1,6.8,34.1,"98.924176364","93.589113488",40.2,45.3
"Centeno, Juan",518542,2016,192,19.8,6.3,".306",".270",32.6,2.1,22,"95.113658333","91.585196336",20.5,46.8
"Clemens, Paul",518560,2016,23,47.8,4.3,".031",".093",0,0,9.1,"92.795645","90.5985475",38.6,53
"Colón, Christian",518568,2016,161,19.3,6.8,".264",".247",24.8,0.9,26.5,"95.02799","91.593180522",19.9,44.5
"Cowgill, Collin",518577,2016,14,50,14.3,".161",".176",40,0,0,"85.130683333","88.17618",34.6,46.4
"Culberson, Charlie",518586,2016,68,19.1,1.5,".301",".250",35.2,1.9,31.5,"95.989900769","92.004012885",22.8,55.2
"d'Arnaud, Travis",518595,2016,276,18.1,6.9,".279",".281",24.5,3.4,39.7,"98.8462416","93.5789918",16.3,45.9
"Descalso, Daniel",518614,2016,289,19.4,11.8,".332",".318",40.4,3,35.4,"97.376148265","92.716356308",22.3,40.3
"Dietrich, Derek",518618,2016,412,20.4,7.8,".348",".343",39.3,8.1,32,"97.430030526","92.751025752",19.9,46.7
"Dominguez, Matt",518625,2016,12,25,8.3,".058",".220",37.5,0,50,"98.9059825","94.79514625",10.5,37.3
"Donaldson, Josh",518626,2016,700,17,15.6,".403",".403",32.4,12.3,49.2,"102.982235175","96.025999209",24.1,41.7
"Eibner, Brett",518649,2016,208,24,9.1,".268",".289",28.1,7.2,31.7,"97.57738913","92.901570073",27.5,48.1
"Elmore, Jake",518653,2016,99,17.2,17.2,".293",".298",22.2,0,11.1,"90.277257241","89.711465",14.2,35.6
"Freeman, Freddie",518692,2016,693,24.7,12.8,".402",".397",44.7,13.2,44.7,"101.263528204","95.138950898",29.5,51.5
"Fryer, Eric",518700,2016,133,18.8,9.8,".293",".278",27.4,0,12.6,"92.794565455","90.593015",23.6,45.7
"Grandal, Yasmani",518735,2016,457,25.4,14,".350",".357",28.4,12.4,44.7,"102.279016667","95.430702667",28.2,39.2
"Harvey, Matt",518774,2016,25,32,0,".136",".164",17.6,5.9,5.9,"84.746208333","89.175440909",20.8,64.6
"Heyward, Jason",518792,2016,592,15.7,9.1,".282",".301",28.9,3,30.9,"97.470768295","92.752995635",17,41.5
"LeMahieu, DJ",518934,2016,635,12.6,10.4,".391",".391",36.2,4.9,47.7,"101.419669362","95.226161876",11.6,41.9
"Lough, David",518953,2016,79,10.1,11.4,".292",".282",31.7,0,23.3,"94.843876897","91.692727414",16.5,45.9
"Lucroy, Jonathan",518960,2016,544,18.4,8.6,".362",".345",37.6,7.4,35,"98.720672526","93.393876959",19.5,42.8
"Mastroianni, Darin",518991,2016,11,36.4,18.2,".126",".169",20,0,0,"80.076523333","88.655846",27.8,38.3
"Mesoraco, Devin",519023,2016,55,18.2,9.1,".181",".263",32.5,0,17.5,"93.330702","90.809301795",17,44
"Middlebrooks, Will",519025,2016,31,41.9,12.9,".174",".234",21.4,0,28.6,"96.269752857","92.238725714",33.3,38.4
"Moore, Matt",519043,2016,35,37.1,0,".085",".076",9.1,0,13.6,"90.159055714","90.725232308",37.7,54.5
"Moreland, Mitch",519048,2016,503,23.5,7,".307",".337",33.6,9.6,39.5,"101.251864556","94.865020148",28.5,48.6
"Moustakas, Mike",519058,2016,113,11.5,8,".339",".367",31.9,8.8,42.9,"102.207686667","95.369684643",16.2,42.2
"Nelson, Jimmy",519076,2016,59,54.2,3.4,".094",".072",8,0,0,"86.84745875","88.42528125",41.2,46.4
"Noonan, Nick",519082,2016,20,25,5,".166",".203",21.4,7.1,7.1,"93.365182857","90.884055714",41.2,44.7
"Norris, Derek",519083,2016,458,30.3,7.9,".252",".279",38,5.4,32.6,"98.497788921","93.276908014",27,44.6
"Pomeranz, Drew",519141,2016,37,56.8,0,".158",".125",25,6.3,25,"99.195595714","93.597797857",48.8,64.1
"Revere, Ben",519184,2016,375,9.1,4.8,".246",".256",29.1,0.6,16.3,"92.778075933","90.495432241",9.6,39.4
"Rizzo, Anthony",519203,2016,676,16,10.9,".391",".363",31.6,9.2,36.2,"99.883567811","93.995997161",19.8,44.9
"Robinson, Clint",519208,2016,224,17,8.9,".282",".295",25.6,4.9,32.3,"99.316838442","93.706932876",17.2,42.7
"Romine, Austin",519222,2016,176,17.6,4,".275",".274",28.3,4.3,27.5,"98.073393182","93.073537121",19,55.6
"Rupp, Cameron",519237,2016,419,27.2,5.7,".321",".310",28.6,9.1,47.1,"103.099724015","95.832947985",30.3,47.9
"Smolinski, Jake",519295,2016,319,13.8,6,".284",".313",30.9,4.4,30.9,"97.574509754","92.787254877",15.7,47.5
"Souza Jr., Steven",519306,2016,468,34,6.6,".308",".308",37.4,10.6,38.1,"100.969142761","94.618651873",33.7,49.8
"Stanton, Giancarlo",519317,2016,469,29.9,10.7,".344",".343",29.5,15.6,47.6,"106.775800889","97.824048481",35.5,45.7
"Szczur, Matt",519333,2016,200,19.5,6.5,".305",".284",27.9,4.8,23.8,"95.260048429","91.732343643",23.1,54.1
"Vogt, Stephen",519390,2016,532,15.6,6.6,".305",".313",40.7,5.1,26.8,"96.084116318","92.042396393",17.2,45.4
"Wilkins, Andy",519421,2016,27,37,11.1,".230",".255",14.3,14.3,42.9,"98.526061429","93.51042",40,44
"Worth, Danny",519445,2016,40,15,2.5,".189",".253",30.3,0,30.3,"96.344958235","92.352945152",12.7,43.4
"Galvis, Freddy",520471,2016,624,21.8,4,".284",".262",33.9,2.8,27.4,"96.130726313","92.093201293",21,52.9
"Perez, Salvador",521692,2016,546,21.8,4,".308",".288",29.5,6.3,37.8,"99.609483939","93.912413392",23.4,54.8
"Forsythe, Logan",523253,2016,567,22.4,8.1,".336",".352",38.9,7.5,38.9,"99.051979948","93.678695156",22.7,39.6
"De La Rosa, Rubby",523989,2016,17,17.6,0,".063",".056",0,0,0,"84.552858333","88.209090909",21.4,51.9
"Flores, Wilmer",527038,2016,335,14.3,6.9,".336",".303",37.4,5,29,"95.914091077","91.984468533",17,48.8
"Marte, Jefry",527043,2016,284,20.8,6.3,".335",".316",30.2,6.9,37.1,"99.8539132","94.0307597",26.7,46
"Teheran, Julio",527054,2016,61,26.2,1.6,".197",".226",27.3,0,15.9,"93.77618875","90.98125871",21.4,52
"Holt, Tyler",534627,2016,208,23.1,11.1,".283",".271",31.9,0.7,17,"93.95396746","91.068834683",23.7,43.8
"Adleman, Tim",534947,2016,23,47.8,0,".202",".132",25,0,16.7,"93.854818","90.927409",33.3,50
"Nava, Daniel",537953,2016,148,20.3,6.8,".266",".315",40.8,2.9,34,"97.2702866","92.874888",16,44.1
"Cabrera, Ramón",541608,2016,185,16.2,4.3,".272",".244",32.2,2.1,25.3,"95.92502875","91.991003147",22,49.8
"García, Avisaíl",541645,2016,453,25.4,7.5,".302",".329",31.3,8,40,"102.171097315","95.208519899",33,54.7
"Pérez, Hernán",541650,2016,430,21.9,4.2,".312",".281",34.1,3.8,38.2,"98.858226561","93.511267955",26.1,54.2
"Bethancourt, Christian",542194,2016,204,27.5,4.9,".273",".289",29.7,7.2,35.5,"99.433242059","93.771644667",31.5,57
"Pérez, Carlos",542208,2016,291,16.8,4.1,".246",".254",31,2.2,27.5,"95.981214579","92.009765794",21.3,47.4
"Inciarte, Ender",542255,2016,578,11.8,7.8,".319",".291",31.5,0.7,15,"92.885941031","90.486452966",11.6,47.2
"Ozuna, Marcell",542303,2016,608,18.9,7.1,".330",".340",32.3,7.8,42.2,"101.048471735","94.801005457",26.6,46.9
"Villar, Jonathan",542340,2016,679,25.6,11.6,".356",".315",28.8,6.4,38.2,"100.634149095","94.531060201",27.3,43.8
"Ortega, Rafael",542364,2016,201,11.4,6.5,".257",".284",23.6,0,23.6,"95.009530128","91.546998258",14.7,47.8
"Adames, Cristhian",542436,2016,256,18.4,9.4,".274",".278",23.2,2.2,24.3,"95.405824186","91.757396374",21,47
"Santana, Danny",542454,2016,248,22.2,4.8,".265",".276",27.8,3.9,33.9,"98.15845439","93.17337122",25.3,54.6
"Arcia, Oswaldo",542455,2016,222,36,8.1,".277",".290",36.6,9.8,33.3,"99.253222623","93.640822623",36.2,49.7
"Telis, Tomás",542513,2016,13,15.4,0,".358",".235",27.3,9.1,18.2,"94.5540575","92.267371429",23.5,39.5
"Anderson, Tyler",542881,2016,42,26.2,9.5,".190",".189",18.5,0,7.4,"87.281906667","88.996707917",28,53.6
"Bandy, Jett",542908,2016,231,16.5,4.8,".289",".290",36.5,6.2,29.2,"96.662669884","92.333228314",20.6,56.8
"Beckham, Tim",542921,2016,215,31.2,6.5,".314",".274",30.1,6,45.1,"102.100977077","95.240380462",36.6,49.7
"Broxton, Keon",542979,2016,244,36.1,14.8,".343",".326",33.3,9.2,50,"103.590461379","96.501741565",36.9,43.5
"Burns, Billy",542993,2016,332,11.1,3,".247",".242",24.7,0,12.5,"91.021793817","90.03647682",12.5,52
"Chatwood, Tyler",543022,2016,58,24.1,3.4,".197",".190",19,0,11.9,"92.261185","90.253816111",21.5,44.9
"Cole, Gerrit",543037,2016,43,44.2,0,".226",".194",21.7,8.7,30.4,"100.819457778","95.048620556",37.2,48.1
"Conley, Adam",543045,2016,47,46.8,2.1,".118",".110",16.7,0,4.2,"88.52345125","89.072049333",33.3,52.4
"Cosart, Jarred",543054,2016,18,27.8,0,".110",".184",23.1,0,7.7,"90.828214","90.159796",27.6,51.8
"Crawford, Brandon",543063,2016,623,18.5,9.1,".327",".317",33.8,5.4,34.7,"98.486221327","93.378538246",26.6,50.9
"Cron, C.J.",543068,2016,443,16.9,5.4,".337",".341",33.8,8.3,39.2,"101.056856909","94.641323121",23.2,52.2
"Decker, Jaff",543094,2016,57,24.6,7,".178",".241",35.9,0,23.1,"92.7935","91.031006923",20.4,47
"DeSclafani, Anthony",543101,2016,43,51.2,2.3,".130",".180",35,0,30,"96.010508889","92.232336667",45.1,53.6
"Dickerson, Alex",543105,2016,285,15.4,9.1,".336",".342",31.8,6.6,39.3,"100.655439333","94.387930381",19.4,47.5
"Federowicz, Tim",543148,2016,33,36.4,3,".203",".250",45,0,40,"101.001241","95.218271",41.8,44.4
"Friedrich, Christian",543184,2016,43,53.5,7,".096",".112",5.9,0,11.8,"91.776602","90.306221",47.1,44.3
"Giavotella, Johnny",543213,2016,367,10.6,3.5,".285",".295",30.6,1.6,22,"94.434994966","91.252242492",16.3,48.2
"Gillaspie, Conor",543216,2016,205,13.7,5.9,".314",".307",34.8,4.3,37.2,"98.715976203","93.508263949",17.6,53.8
"Gomes, Yan",543228,2016,264,26.1,3.4,".225",".257",28.8,5.4,32.1,"97.629446522","92.849808142",25,57.1
"Gose, Anthony",543238,2016,101,37.6,8.9,".277",".244",20.8,3.8,32.1,"99.100759231","93.790285882",35.2,42.3
"Grossman, Robbie",543257,2016,389,24.7,14.1,".363",".333",35.2,5.1,28.4,"96.583435948","92.313262857",24.4,37.8
"Harrison, Josh",543281,2016,522,14.6,3.4,".301",".269",36.6,2.1,22.9,"94.751721133","91.385064296",20,54.7
"Hendricks, Kyle",543294,2016,68,42.6,1.5,".141",".173",24.3,0,8.1,"91.081985833","89.912857917",34.4,55.7
"Herrmann, Chris",543302,2016,166,26.5,9.6,".358",".345",32.1,9.4,36.8,"98.790621731","93.654882136",30.8,48.8
"Hicks, Aaron",543305,2016,361,18.8,8.3,".270",".289",28.5,4.6,35,"98.028373566","93.108556615",24.8,45.8
"Hood, Destin",543329,2016,25,44,0,".271",".172",28.6,0,28.6,"93.554526667","91.202263333",35.8,53
"Hosmer, Eric",543333,2016,667,19.8,8.5,".326",".330",26,9.2,44.2,"102.281034043","95.409042851",26,48.6
"Joseph, Caleb",543376,2016,141,19.9,5,".188",".237",34,0,22.6,"95.033029423","91.529388173",24.2,49.6
"Kipnis, Jason",543401,2016,688,21.2,8.7,".347",".345",38.2,6.7,39.5,"99.214970913","93.986365142",19.6,43.3
"Koehler, Tom",543408,2016,56,50,1.8,".098",".115",22.2,0,7.4,"92.964126","90.5173655",33,49.1
"Lamb, John",543424,2016,22,54.5,4.5,".075",".063",11.1,0,0,"85.2470525","88.299631429",29.2,51.6
"Lawrie, Brett",543434,2016,384,28.4,7.8,".311",".294",30.9,6.6,34.6,"99.250857603","93.655143264",29.4,47.3
"Mahtook, Mikie",543484,2016,196,34.7,3.6,".229",".238",25.2,5.9,37,"99.601988793","93.957846466",28.3,47.1
"McCann, James",543510,2016,373,29.2,6.2,".273",".296",29.3,9.6,36.8,"99.442463675","93.813587468",28.1,46.6
"Miller, Brad",543543,2016,601,24.8,7.8,".333",".321",29.6,9.7,42.5,"101.453516818","94.89482101",26.9,49.1
